priorite;score;nom_entreprise;adresse;telephone;telephone_intl;site_web;statut_web;note_google;nombre_avis;nb_photos_api;niche;ville;raisons;horaires_apercu;lien_google_maps;place_id;statut_appel;date_appel;notes;date_extraction
TIÈDE;67;Serrault Jardins;La Boisselière, 37700 La Ville-aux-Dames, France;02 47 44 09 98;+33 2 47 44 09 98;http://www.serrault.fr/;Oui;4.5;182;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 182 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:30, 13:30 – 17:30 | mardi: 09:00 – 12:30, 13:30 – 17:30 | mercredi: 09:00 – 12:30, 13:30 – 17:30;https://maps.google.com/?cid=13663962120151518368;ChIJYa6ONKHT_EcRoEwGTCcloL0;;;;2026-05-08
TIÈDE;67;Dupuy Frederic Plomberie et Electricité;52 Av. de Verdun, 41000 Blois, France;02 54 43 86 99;+33 2 54 43 86 99;http://www.dupuyfredericelectricite.com/;Oui;4.5;123;10;plombier;Blois;10+ photos API (excellent matériel visuel pour Claude) / 123 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=14766526448874619774;ChIJa_xh2wqo5EcRfgOVn5E97cw;;;;2026-05-08
TIÈDE;67;Berry Confort Service;632 Rue de Malitorne, 18230 Saint-Doulchard, France;02 48 50 19 67;+33 2 48 50 19 67;https://www.berryconfort.com/;Oui;4;63;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 63 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.0/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:30 | mardi: 08:00 – 12:00, 13:30 – 17:30 | mercredi: 08:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=1138250989889298464;ChIJCxNy9E2W-kcRIKCWnT7hyw8;;;;2026-05-08
TIÈDE;67;Atelier des Ouvriers plombier serrurier;39 Rue des Bouchers, 28000 Chartres, France;02 37 21 70 85;+33 2 37 21 70 85;http://www.soshomeservices.fr/?utm_source=gmb;Oui;4.4;67;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 67 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 00:00 – 23:00 | mardi: 00:00 – 23:00 | mercredi: 00:00 – 23:00;https://maps.google.com/?cid=11088751965432551469;ChIJNePnbtcN5EcRLZgFbikp45k;;;;2026-05-08
TIÈDE;67;Agir;55 Rue Gaston Couté, 28000 Chartres, France;07 78 05 00 72;+33 7 78 05 00 72;http://www.agir-france-solution.fr/;Oui;4.5;197;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 197 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=16925196081539226672;ChIJW7_RE0IN5EcRMJz6oSlg4uo;;;;2026-05-08
TIÈDE;67;Hydro Confort;23 Rue Jean Rostand, 28300 Mainvilliers, France;02 37 26 90 90;+33 2 37 26 90 90;http://www.hydro-confort-28.fr/;Oui;4;75;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 75 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.0/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 13:30 – 17:30 | mardi: 09:00 – 12:00, 13:30 – 17:30 | mercredi: 09:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=2210594712971141542;ChIJQ0lpxVMM5EcRpmEA4S2crR4;;;;2026-05-08
TIÈDE;67;François Descamps Électricité générale (Electricien à Lucé);8 Rue du Colonel d'Ornano, 28110 Lucé, France;06 52 27 95 44;+33 6 52 27 95 44;;Non;5;28;3;électricien;Chartres;3 photos API (peu — à compléter manuellement) / 28 avis Google (correct, au seuil minimum) / Aucun site web → opportunité maximale / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:30 | mardi: 08:00 – 18:30 | mercredi: 08:00 – 18:30;https://maps.google.com/?cid=7358853881093222542;ChIJCzWgnj8qhKERjvCQsJ3mH2Y;;;;2026-05-08
TIÈDE;67;Chauffagiste Izi confort, filiale EDF;2 Rue Ferdinand Buisson, 45200 Montargis, France;02 38 85 50 55;+33 2 38 85 50 55;https://www.izi-by-edf-entretien.fr/?at_medium=Gmb&at_campaign=montargis;Oui;4.5;178;10;plombier;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 178 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 17:30 | mardi: 08:00 – 12:00, 14:00 – 17:30 | mercredi: 08:00 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=6179363540145556437;ChIJQ5Qki8-A70cR1UtgbGaCwVU;;;;2026-05-08
TIÈDE;67;Sauvegrain Paysage;79 Rue de Paucourt, 45200 Amilly, France;02 38 26 13 94;+33 2 38 26 13 94;https://www.groupe-jrichard.fr/sauvegrain-paysage/;Oui;4.1;53;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 53 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.1/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 18:00 | mardi: 09:00 – 12:00, 14:00 – 18:00 | mercredi: 09:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=16848365329507567383;ChIJfVYtBvyA70cRF0dOLwBr0ek;;;;2026-05-08
TIÈDE;67;Y Garraud Père Et Fils - Terres de fenêtres / Expert chaleur bois - Poêle / Menuiserie / Salle de bain / Cuisine;7 Rue Henri Barbusse, 18200 Saint-Amand-Montrond, France;02 48 60 28 48;+33 2 48 60 28 48;https://www.ygarraudpereetfils.com/;Oui;4.3;64;10;plombier;Saint-Amand-Montrond;10+ photos API (excellent matériel visuel pour Claude) / 64 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.3/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Fermé | mardi: 09:00 – 12:00, 14:00 – 19:00 | mercredi: 09:00 – 12:00, 14:00 – 19:00;https://maps.google.com/?cid=15069130577810120410;ChIJTx3K12F8-kcR2l5ZvGtOINE;;;;2026-05-08
TIÈDE;67;ENERGIE FRANCE ETUDE;162B Av. de Salbris, 41200 Romorantin-Lanthenay, France;09 86 18 99 83;+33 9 86 18 99 83;http://www.energiefranceetude.fr/;Oui;4.5;101;10;plombier;Romorantin;10+ photos API (excellent matériel visuel pour Claude) / 101 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:00 | mardi: 09:00 – 17:00 | mercredi: 09:00 – 17:00;https://maps.google.com/?cid=13916351613959705852;ChIJiV-GuvYx-0cR_JSAlw_QIME;;;;2026-05-08
TIÈDE;67;Chauffage Plomberie Sanitaires Et Dépannage C.P.S.D.;Zac De Senives, 60 Rue Flora Tristan, 45300 Pithiviers, France;02 38 34 66 30;+33 2 38 34 66 30;https://www.cpsd-chauffage.fr/;Oui;4.4;108;10;plombier;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 108 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 14:00 – 17:30 | mardi: 08:30 – 12:00, 14:00 – 17:30 | mercredi: 08:30 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=14564767024018372849;ChIJG4n_n-m85UcR8Tjw3nByIMo;;;;2026-05-08
TIÈDE;65;Jardin Personnel d'André Eve;28 Fbg d'Orléans, 45300 Pithiviers, France;06 70 68 61 37;+33 6 70 68 61 37;https://amisdandreeve.fr/;Oui;4.5;80;10;paysagiste;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 80 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux);lundi: Fermé | mardi: Fermé | mercredi: 10:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=5251701144718564323;ChIJ4yNQBACl5UcR41t2zV3K4Ug;;;;2026-05-08
TIÈDE;63;Depanneviteloiret - Serrurier Orleans - Plombier - Électricien;37 Rue des Sansonnières, 45000 Orléans, France;07 49 77 72 70;+33 7 49 77 72 70;https://depanneviteloiret.fr/;Oui;4.9;132;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 132 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=17388475845059769114;ChIJvZBexdF82AIRGnM_KqdGUPE;;;;2026-05-08
TIÈDE;63;SJ Multi Travaux installateur salle de bains;91 Rue de la Cigogne, 45100 Orléans, France;07 67 63 09 88;+33 7 67 63 09 88;http://www.sjmultitravaux.fr/;Oui;5;51;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 51 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:00 | mardi: 09:00 – 17:00 | mercredi: 09:00 – 17:00;https://maps.google.com/?cid=12518107854720416782;ChIJ2SOrK6_l5EcRDjyjJMVAua0;;;;2026-05-08
TIÈDE;63;L.S. Dépannage;366 Bis Rue du Faubourg Bannier, 45400 Fleury-les-Aubrais, France;07 69 15 40 38;+33 7 69 15 40 38;https://www.ls-depannage.com/;Oui;4.7;69;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 69 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=13447049844185068707;ChIJUxOVl6KCikkRo3Sfd5aEnbo;;;;2026-05-08
TIÈDE;63;PVS dépannage;3 Rue Vincent Angenault, 45000 Orléans, France;07 49 45 87 20;+33 7 49 45 87 20;https://www.pvs-depannage.fr/;Oui;4.9;109;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 109 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=7178109956329339413;ChIJQwChA92TBA4RFXq0WfnEnWM;;;;2026-05-08
TIÈDE;63;ETS HENRI - Paysagiste Orléans;457 Rue de Fleury, 45160 Saint-Hilaire-Saint-Mesmin, France;02 38 76 37 58;+33 2 38 76 37 58;https://www.etshenripaysage.fr/;Oui;4.8;53;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 53 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:30, 13:00 – 19:00 | mardi: 08:00 – 12:30, 13:00 – 19:00 | mercredi: 08:00 – 12:30, 13:00 – 19:00;https://maps.google.com/?cid=9529151199387803569;ChIJN3rryeLu5EcRsV9_OodYPoQ;;;;2026-05-08
TIÈDE;63;Aurelianis Paysage Concept;900 Rue Dinetard, 45560 Saint-Denis-en-Val, France;02 38 14 21 33;+33 2 38 14 21 33;https://aurelianis.com/;Oui;4.8;73;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 73 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:00 | mardi: 08:00 – 12:00, 13:30 – 17:00 | mercredi: 08:00 – 12:00, 13:30 – 17:00;https://maps.google.com/?cid=7580801096420174583;ChIJ4e40u9zj5EcR9yoEsW5qNGk;;;;2026-05-08
TIÈDE;63;ENT. Cresson élagage 45 🌳;150 Rue des Montées, 45100 Orléans, France;02 52 56 18 87;+33 2 52 56 18 87;https://www.elagueur-paysagiste-45.fr/;Oui;5;106;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 106 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=7802228486940119960;ChIJRQDvim8cwaIRmNN_jHgVR2w;;;;2026-05-08
TIÈDE;63;LA VIE VERTE - Paysagiste - Elagage - Orléans | Olivet;106 All. Antoine Petit, 45160 Olivet, France;02 38 63 05 23;+33 2 38 63 05 23;https://www.lvv.fr/;Oui;4.7;55;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 55 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:00 | mardi: 08:00 – 12:00, 13:30 – 17:00 | mercredi: 08:00 – 12:00, 13:30 – 17:00;https://maps.google.com/?cid=1581208171864769946;ChIJ87W6qbvl5EcRmsXxZ3SU8RU;;;;2026-05-08
TIÈDE;63;J&U Elagage 45🌳Abattage d'arbre | Taille de haie | Arboriste | Élagueur Orléans | Entretien d'espaces verts | Loiret;3 Rue Edouard Branly, 45100 Orléans, France;07 68 22 08 81;+33 7 68 22 08 81;https://www.ju45-elagage.fr/;Oui;4.9;54;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 54 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=8921907828175641251;ChIJ0yXyeAjl5EcRo5ovQeb70Hs;;;;2026-05-08
TIÈDE;63;DMDS Electricité;41 Rue de la Sente, 45400 Fleury-les-Aubrais, France;07 88 63 57 74;+33 7 88 63 57 74;https://www.electricite-dmds.fr/;Oui;5;109;10;électricien;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 109 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:30 | mardi: 08:00 – 18:30 | mercredi: 08:00 – 18:30;https://maps.google.com/?cid=47988302935821268;ChIJofAqDU775EcR1AvddRt9qgA;;;;2026-05-08
TIÈDE;63;Dépannage plombier 37;2 Rue de Liège, 37100 Tours, France;06 72 44 34 14;+33 6 72 44 34 14;https://depannage-plombier-37.fr/;Oui;5;168;10;plombier;Tours;10+ photos API (excellent matériel visuel pour Claude) / 168 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=4717715187024515933;ChIJD_3_4mXV_EcRXdMPkveweEE;;;;2026-05-08
TIÈDE;63;Novaservices;56 Av. Gustave Eiffel, 37100 Tours, France;02 47 72 18 94;+33 2 47 72 18 94;http://www.novaservices.fr/;Oui;4.8;68;10;plombier;Tours;10+ photos API (excellent matériel visuel pour Claude) / 68 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=9416268903558990011;ChIJ58xEL8jV_EcRu8gwoq1OrYI;;;;2026-05-08
TIÈDE;63;AMSS37;15 Rue de l'Abbaye de Gastines, 37100 Tours, France;07 56 97 88 68;+33 7 56 97 88 68;https://www.amss37.fr/;Oui;4.9;57;10;plombier;Tours;10+ photos API (excellent matériel visuel pour Claude) / 57 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 19:00 | mardi: 08:00 – 12:00, 13:00 – 19:00 | mercredi: 08:00 – 12:00, 13:00 – 19:00;https://maps.google.com/?cid=4873507651689410808;ChIJE9WrqGDV_EcR-HAYZWMtokM;;;;2026-05-08
TIÈDE;63;Élagage Abattage Jardinage Tours - Paysagiste Indre-et-Loire;110 Rue de la Clarté Dieu, 37100 Tours, France;02 52 56 68 56;+33 2 52 56 68 56;https://elagage-tours.fr/;Oui;4.9;129;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 129 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=8655625832085925751;ChIJJ4POAuHV_EcRdy8tttX1Hng;;;;2026-05-08
TIÈDE;63;L'EDEN DU VAL DE LOIRE;51 bis Rue de la Châtaigneraie, 37510 Ballan-Miré, France;02 47 67 74 00;+33 2 47 67 74 00;https://www.vdl-paysages.com/;Oui;4.7;84;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 84 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 18:00 | mardi: 08:00 – 12:00, 13:00 – 18:00 | mercredi: 08:00 – 12:00, 13:00 – 18:00;https://maps.google.com/?cid=6851466217999315917;ChIJsX7bveIo_UcRzTNwgjlMFV8;;;;2026-05-08
TIÈDE;63;VINCENT David;35 Rue de Freyssinet, 37300 Joué-lès-Tours, France;06 70 37 76 81;+33 6 70 37 76 81;http://www.electricien-vincent-tours.fr/;Oui;4.9;64;10;électricien;Tours;10+ photos API (excellent matériel visuel pour Claude) / 64 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=10303150193040692232;ChIJ1-y7zdYp_UcRCBSwG4Mk_I4;;;;2026-05-08
TIÈDE;63;ACS Moussi;107 Av. du Maréchal Maunoury, 41000 Blois, France;02 54 79 11 15;+33 2 54 79 11 15;http://www.acs-moussi.com/;Oui;4.8;164;10;plombier;Blois;10+ photos API (excellent matériel visuel pour Claude) / 164 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=9489964918864986321;ChIJ0QLTOJVX40cR0cDdT9Ags4M;;;;2026-05-08
TIÈDE;63;Lantana Paysage Blois;ZI Les Tabardières, 41350 Saint-Claude-de-Diray, France;02 54 50 93 02;+33 2 54 50 93 02;https://www.lantanapaysage.fr/a-proximite-de-chez-vous/paysagiste-loir-et-cher-blois-41/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_website;Oui;4.9;87;10;paysagiste;Blois;10+ photos API (excellent matériel visuel pour Claude) / 87 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 18:00 | mardi: 08:00 – 12:00, 14:00 – 18:00 | mercredi: 08:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=10195594885606973020;ChIJ20bTn8Kl5EcRXJ5kpocHfo0;;;;2026-05-08
TIÈDE;63;José Brac Élagage 18 Paysagiste Bourges;Rue du Colombier, 18230 Saint-Doulchard, France;06 68 69 15 00;+33 6 68 69 15 00;https://jose-brac-elagage-18.fr/;Oui;5;58;10;paysagiste;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 58 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=1734776601080329300;ChIJRS61GYpwBIYRVHQNoCAqExg;;;;2026-05-08
TIÈDE;63;Société Poselec Electricité General;24 Rue Laennec, 18000 Bourges, France;06 58 83 46 58;+33 6 58 83 46 58;http://www.poselec-bourges.fr/;Oui;4.8;93;10;électricien;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 93 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=18368767174250749117;ChIJOcOHCgiW-kcRvVwST2z46v4;;;;2026-05-08
TIÈDE;63;Electric 18 Mohrez;7 Chem. Marchand, 18400 Saint-Florent-sur-Cher, France;06 81 07 28 97;+33 6 81 07 28 97;https://www.electricite-mohrez.fr/;Oui;5;74;10;électricien;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 74 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=732420989426526020;ChIJ08Spar7t-kcRROfOZAIVKgo;;;;2026-05-08
TIÈDE;63;Romain PASCAL;29 Rue de la Forte Maison, 28300 Poisvilliers, France;02 37 21 74 08;+33 2 37 21 74 08;http://www.romainpascal.fr/?utm_source=gmb;Oui;4.8;74;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 74 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=7403388781169577546;ChIJZQXg-6wMBUgRSo65I98evmY;;;;2026-05-08
TIÈDE;63;APS28 (Assainissement Plomberie Services 28);34 Rue des Artisans, 28630 Morancez, France;02 37 99 88 47;+33 2 37 99 88 47;https://aps28.fr/;Oui;4.9;52;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 52 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=4094850685975173331;ChIJ6WaiccYb5EcR05jQ4QDV0zg;;;;2026-05-08
TIÈDE;63;Artisanat Hydro Concept;10 Rue du Général Bouvart, 28630 Corancez, France;06 28 46 44 40;+33 6 28 46 44 40;http://www.artisanat-hydro-concept.fr/;Oui;4.8;77;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 77 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=5765803320486526278;ChIJ77eP3MV35EcRRv1dSpI_BFA;;;;2026-05-08
TIÈDE;63;ADPC - Plombier Chauffagiste;9 Rue du Portillon, 28700 Le Gué-de-Longroi, France;06 99 17 60 18;+33 6 99 17 60 18;https://www.adpc-plomberie.com/;Oui;4.8;51;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 51 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 06:00 – 20:00 | mardi: 06:00 – 20:00 | mercredi: 06:00 – 20:00;https://maps.google.com/?cid=10928749176834338733;ChIJ4_NydY6TgAMRra-NLHm3qpc;;;;2026-05-08
TIÈDE;63;Gaudron Paysage;2 Rue du Commandant Cousteau, 28300 Mainvilliers, France;02 37 34 41 34;+33 2 37 34 41 34;http://www.gaudronpaysage.fr/?utm_source=gmb;Oui;4.8;86;10;paysagiste;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 86 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:45, 14:00 – 17:45 | mardi: 08:30 – 12:45, 14:00 – 17:45 | mercredi: 08:30 – 12:45, 14:00 – 17:45;https://maps.google.com/?cid=2271715029833345379;ChIJZxUT_XgM5EcRY-khmMjAhh8;;;;2026-05-08
TIÈDE;63;AD'ELEC - électricité - panneau solaire photovoltaïque;9 Rue Jean Pinault, 28300 Jouy, France;06 69 50 53 30;+33 6 69 50 53 30;https://www.ad-elec28.fr/;Oui;4.9;69;10;électricien;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 69 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=18205582947711966407;ChIJB0R3OjcR5EcRx9xHzzs5p_w;;;;2026-05-08
